frame,ball_x,ball_y,ball_z,re_x,re_y,re_z,le_x,le_y,le_z,re_to_ball,le_to_ball,ee_raw
28,-8.764216423034668,-5.332174777984619,0.10000116378068924,-10.008393287658691,-5.123673915863037,0.5724108219146729,-10.00828742980957,-4.878435134887695,0.5717082023620605,1.3470782041549683,1.4057382345199585,0.615513801574707
29,-8.763716697692871,-5.332748889923096,0.10000116378068924,-10.008946418762207,-5.123603343963623,0.5724214315414429,-10.008840560913086,-4.878363609313965,0.5716750621795654,1.3481541872024536,1.406867265701294,0.6152068376541138
30,-8.763197898864746,-5.333309650421143,0.10000116378068924,-10.00952434539795,-5.123532295227051,0.5724347829818726,-10.009418487548828,-4.878293514251709,0.5716370344161987,1.3492701053619385,1.4080290794372559,0.6148897409439087
31,-8.762667655944824,-5.333837985992432,0.10000116378068924,-10.010120391845703,-5.123466491699219,0.5724479556083679,-10.010022163391113,-4.878227233886719,0.5715983510017395,1.350407600402832,1.4092119932174683,0.614553689956665
32,-8.76212215423584,-5.334352970123291,0.10000116378068924,-10.010746002197266,-5.1234025955200195,0.572458028793335,-10.01065731048584,-4.878163814544678,0.5715587139129639,1.3515832424163818,1.4104307889938354,0.6141929626464844
33,-8.761553764343262,-5.334859371185303,0.10000116378068924,-10.011397361755371,-5.1233439445495605,0.5724645853042603,-10.011320114135742,-4.878105640411377,0.5715188384056091,1.3528006076812744,1.4116899967193604,0.6138091087341309
34,-8.761015892028809,-5.335389614105225,0.10000116378068924,-10.012079238891602,-5.123286247253418,0.5724669098854065,-10.012007713317871,-4.878048419952393,0.5714808106422424,1.354020357131958,1.4129524230957031,0.6133993864059448
35,-8.760489463806152,-5.335902690887451,0.10000116378068924,-10.01279067993164,-5.123236656188965,0.5724658370018005,-10.012725830078125,-4.877997875213623,0.5714433789253235,1.3552520275115967,1.41422438621521,0.6129621267318726
36,-8.759934425354004,-5.336395740509033,0.10000116378068924,-10.013533592224121,-5.123193264007568,0.5724616050720215,-10.013472557067871,-4.877955436706543,0.5714049935340881,1.3565342426300049,1.415537714958191,0.6125005483627319
37,-8.759358406066895,-5.336856842041016,0.10000116378068924,-10.014307022094727,-5.123159408569336,0.5724525451660156,-10.014248847961426,-4.877920627593994,0.5713675022125244,1.357856035232544,1.4168834686279297,0.6120100617408752
38,-8.758774757385254,-5.33729362487793,0.10000116378068924,-10.015113830566406,-5.123135566711426,0.572439432144165,-10.015054702758789,-4.877897262573242,0.5713287591934204,1.3592090606689453,1.418250322341919,0.6114933490753174
39,-8.758169174194336,-5.33770751953125,0.10000116378068924,-10.015957832336426,-5.123124122619629,0.5724206566810608,-10.015899658203125,-4.877884864807129,0.5712908506393433,1.3606096506118774,1.4196608066558838,0.6109392642974854
40,-8.757558822631836,-5.338153839111328,0.10000116378068924,-10.016828536987305,-5.123123645782471,0.5723962783813477,-10.016772270202637,-4.877884864807129,0.5712547302246094,1.3620408773422241,1.421107292175293,0.6103540062904358
41,-8.756959915161133,-5.338592529296875,0.10000116378068924,-10.017739295959473,-5.123135089874268,0.5723652839660645,-10.017683982849121,-4.877896308898926,0.5712184906005859,1.3634934425354004,1.4225722551345825,0.6097308993339539
42,-8.756357192993164,-5.338994026184082,0.10000116378068924,-10.018681526184082,-5.123155117034912,0.5723287463188171,-10.01862621307373,-4.87791633605957,0.5711826682090759,1.3649697303771973,1.4240533113479614,0.6090755462646484
43,-8.755781173706055,-5.339369297027588,0.10000116378068924,-10.019660949707031,-5.123185634613037,0.5722843408584595,-10.019608497619629,-4.877945899963379,0.5711480379104614,1.3664475679397583,1.4255352020263672,0.6083784103393555
44,-8.7551851272583,-5.339773654937744,0.10000116378068924,-10.02067756652832,-5.123225212097168,0.5722324252128601,-10.020630836486816,-4.877986431121826,0.5711135864257812,1.3679790496826172,1.4270764589309692,0.6076391339302063
45,-8.754624366760254,-5.340193271636963,0.10000116378068924,-10.021729469299316,-5.1232686042785645,0.5721720457077026,-10.021689414978027,-4.8780293464660645,0.5710801482200623,1.3695096969604492,1.4286233186721802,0.6068575978279114
46,-8.754033088684082,-5.340597629547119,0.10000116378068924,-10.022822380065918,-5.123317718505859,0.5721030235290527,-10.022789001464844,-4.878077983856201,0.5710476636886597,1.371100664138794,1.430227518081665,0.606030285358429
47,-8.753411293029785,-5.340994358062744,0.10000116378068924,-10.023958206176758,-5.123365879058838,0.5720264911651611,-10.023930549621582,-4.878125190734863,0.5710136890411377,1.3727561235427856,1.4318938255310059,0.6051607728004456
48,-8.75277042388916,-5.341383457183838,0.10000116378068924,-10.02513599395752,-5.123416900634766,0.5719442367553711,-10.02511215209961,-4.878176212310791,0.5709773898124695,1.3744648694992065,1.4336084127426147,0.604250967502594
49,-8.752129554748535,-5.341810703277588,0.10000116378068924,-10.026361465454102,-5.123467922210693,0.5718556642532349,-10.026336669921875,-4.8782267570495605,0.5709362030029297,1.3762221336364746,1.4353723526000977,0.6033002734184265
50,-8.75148868560791,-5.342207431793213,0.10000116378068924,-10.027632713317871,-5.1235175132751465,0.5717607736587524,-10.027606010437012,-4.878274917602539,0.5708900094032288,1.3780152797698975,1.43716561794281,0.6023065447807312
51,-8.750863075256348,-5.342609882354736,0.10000116378068924,-10.028948783874512,-5.123565196990967,0.5716608166694641,-10.02892017364502,-4.878322601318359,0.5708394050598145,1.379835605621338,1.4389861822128296,0.6012714505195618
52,-8.753674507141113,-5.346706867218018,0.10290934890508652,-10.030312538146973,-5.123608589172363,0.5715571045875549,-10.030281066894531,-4.8783650398254395,0.5707803964614868,1.3781176805496216,1.4380444288253784,0.6002029776573181
53,-8.75673770904541,-5.351212024688721,0.10218299180269241,-10.03172779083252,-5.12364387512207,0.5714524388313293,-10.031695365905762,-4.8784003257751465,0.5707147717475891,1.37753427028656,1.4382593631744385,0.5990805625915527
54,-8.758382797241211,-5.353885173797607,0.10000116378068924,-10.033186912536621,-5.123675346374512,0.5713467001914978,-10.033162117004395,-4.878431797027588,0.5706387758255005,1.3785096406936646,1.4396589994430542,0.5979316830635071
55,-8.758085250854492,-5.354604244232178,0.10000116378068924,-10.034719467163086,-5.1236982345581055,0.5712214112281799,-10.034688949584961,-4.878453731536865,0.5705525875091553,1.3802757263183594,1.441476583480835,0.5967112183570862
56,-8.757768630981445,-5.355353832244873,0.10000116378068924,-10.036314010620117,-5.123713970184326,0.5710942149162292,-10.036269187927246,-4.878469467163086,0.5704551935195923,1.3821229934692383,1.4433673620224,0.5954319834709167
57,-8.757490158081055,-5.356076717376709,0.10000116378068924,-10.037981986999512,-5.123725891113281,0.5709570646286011,-10.037918090820312,-4.878481388092041,0.5703464150428772,1.3839962482452393,1.4452742338180542,0.5940560698509216
58,-8.75724983215332,-5.356808662414551,0.10000116378068924,-10.03971004486084,-5.123730659484863,0.5708086490631104,-10.039629936218262,-4.878485679626465,0.5702247619628906,1.3858892917633057,1.447204828262329,0.5925895571708679
59,-8.756986618041992,-5.357542991638184,0.10000116378068924,-10.041504859924316,-5.1237311363220215,0.5706495642662048,-10.041414260864258,-4.878485202789307,0.5700891017913818,1.3878635168075562,1.4492182731628418,0.5910192728042603
60,-8.756711959838867,-5.35830020904541,0.10000116378068924,-10.043374061584473,-5.123723983764648,0.5704793930053711,-10.043277740478516,-4.878477096557617,0.5699338316917419,1.3899191617965698,1.4513161182403564,0.5893353819847107
61,-8.75642204284668,-5.359078407287598,0.10000116378068924,-10.045331954956055,-5.123712062835693,0.5702933669090271,-10.045238494873047,-4.8784661293029785,0.5697612762451172,1.3920706510543823,1.4535167217254639,0.5875089764595032
62,-8.75615119934082,-5.359869956970215,0.10000116378068924,-10.047371864318848,-5.123693943023682,0.5700901746749878,-10.047295570373535,-4.878448009490967,0.5695681571960449,1.394278883934021,1.4557864665985107,0.585544764995575
63,-8.755887985229492,-5.360630989074707,0.10000116378068924,-10.049519538879395,-5.1236724853515625,0.5698903799057007,-10.04946517944336,-4.8784260749816895,0.5693512558937073,1.3965771198272705,1.458133339881897,0.5834661722183228
64,-8.755651473999023,-5.361361503601074,0.10000116378068924,-10.051799774169922,-5.123628616333008,0.5696225166320801,-10.051669120788574,-4.878385543823242,0.5691169500350952,1.3989500999450684,1.46047842502594,0.5813215970993042
65,-8.755441665649414,-5.362063407897949,0.10000116378068924,-10.054230690002441,-5.123610019683838,0.569283127784729,-10.053971290588379,-4.878368854522705,0.5689071416854858,1.401405930519104,1.4628781080245972,0.57909095287323
66,-8.755231857299805,-5.3627400398254395,0.10000116378068924,-10.0567626953125,-5.123565673828125,0.5689390301704407,-10.056546211242676,-4.87832498550415,0.5686212778091431,1.4039549827575684,1.4654971361160278,0.5767554640769958
67,-8.755010604858398,-5.3634114265441895,0.10000116378068924,-10.059636116027832,-5.123392105102539,0.5685538053512573,-10.05916690826416,-4.878156661987305,0.5683890581130981,1.4068399667739868,1.4682244062423706,0.5741320252418518
68,-8.754796981811523,-5.364051818847656,0.10000116378068924,-10.062618255615234,-5.123187065124512,0.5680751204490662,-10.061972618103027,-4.87795877456665,0.5680991411209106,1.4097892045974731,1.471091628074646,0.5713183879852295
69,-8.754594802856445,-5.364680290222168,0.10000116378068924,-10.065649032592773,-5.1229424476623535,0.5678139925003052,-10.06492805480957,-4.877702713012695,0.5677956342697144,1.4128514528274536,1.4740935564041138,0.568777322769165
70,-8.75438117980957,-5.36527156829834,0.10000116378068924,-10.069084167480469,-5.122696876525879,0.5675552487373352,-10.068289756774902,-4.877429008483887,0.5673808455467224,1.4162956476211548,1.4774267673492432,0.5654717683792114
71,-8.754152297973633,-5.36587381362915,0.10000116378068924,-10.07299518585205,-5.122437953948975,0.5674842000007629,-10.072413444519043,-4.87704610824585,0.567516565322876,1.420263409614563,1.4816664457321167,0.5581450462341309
72,-8.75391960144043,-5.366501331329346,0.10000116378068924,-10.077191352844238,-5.122019290924072,0.56707364320755,-10.076156616210938,-4.876680850982666,0.5671205520629883,1.4244213104248047,1.4854074716567993,0.5479225516319275
73,-8.753660202026367,-5.367155075073242,0.10000116378068924,-10.079859733581543,-5.1216840744018555,0.5658199191093445,-10.079305648803711,-4.876599311828613,0.5658263564109802,1.4269016981124878,1.488278865814209,0.5407764911651611
74,-8.753419876098633,-5.3677978515625,0.10000116378068924,-10.081433296203613,-5.121097564697266,0.5631501078605652,-10.082830429077148,-4.87627649307251,0.5639829039573669,1.4279311895370483,1.4913767576217651,0.5372030735015869
75,-8.75316047668457,-5.368402004241943,0.10000116378068924,-10.084280014038086,-5.1201605796813965,0.5615630745887756,-10.087401390075684,-4.875575065612793,0.5620412826538086,1.4305741786956787,1.4955127239227295,0.5334085822105408
76,-8.752920150756836,-5.369021892547607,0.10000116378068924,-10.089293479919434,-5.119185447692871,0.5617741942405701,-10.092638969421387,-4.874795436859131,0.561338484287262,1.435808539390564,1.5006459951400757,0.5255445837974548
77,-8.752664566040039,-5.369649410247803,0.10000116378068924,-10.094915390014648,-5.1182332038879395,0.5605038404464722,-10.097085952758789,-4.87392520904541,0.5591847896575928,1.4411488771438599,1.5046796798706055,0.5192466974258423
78,-8.751336097717285,-5.369401931762695,0.10000116378068924,-10.101375579833984,-5.117325782775879,0.5579676032066345,-10.101387023925781,-4.873016834259033,0.5556561946868896,1.447716236114502,1.508859634399414,0.518229603767395
79,-8.750237464904785,-5.369329452514648,0.10000116378068924,-10.108959197998047,-5.116414546966553,0.5554845333099365,-10.107586860656738,-4.872105121612549,0.5534852147102356,1.455182433128357,1.5150171518325806,0.5128667950630188
80,-8.749146461486816,-5.369245529174805,0.10000116378068924,-10.117738723754883,-5.11480188369751,0.5528095364570618,-10.114989280700684,-4.870494842529297,0.5521503686904907,1.46383798122406,1.5227336883544922,0.5024965405464172
81,-8.748028755187988,-5.36918830871582,0.10000116378068924,-10.127145767211914,-5.112323760986328,0.5499799251556396,-10.122957229614258,-4.8680100440979,0.5506207346916199,1.473235845565796,1.5312302112579346,0.49063411355018616
82,-8.746891975402832,-5.369146347045898,0.10000116378068924,-10.137393951416016,-5.109354496002197,0.5469387173652649,-10.131979942321777,-4.865042209625244,0.5489307641983032,1.4834893941879272,1.5408204793930054,0.47668173909187317
83,-8.745728492736816,-5.369132995605469,0.10000116378068924,-10.147931098937988,-5.105617523193359,0.5427514314651489,-10.141002655029297,-4.861324787139893,0.5451475381851196,1.4938676357269287,1.5501015186309814,0.46450841426849365
84,-8.74453067779541,-5.369131088256836,0.10000116378068924,-10.159842491149902,-5.101724624633789,0.537743330001831,-10.151616096496582,-4.857494354248047,0.5403841137886047,1.5054008960723877,1.5606404542922974,0.44818806648254395
85,-8.743355751037598,-5.369123458862305,0.10000116378068924,-10.173858642578125,-5.097607612609863,0.5344886183738708,-10.164896011352539,-4.853393077850342,0.5362204909324646,1.519486427307129,1.573862075805664,0.4244006276130676
86,-8.74216365814209,-5.369140625,0.10000116378068924,-10.188433647155762,-5.093241214752197,0.5302664637565613,-10.178447723388672,-4.849035263061523,0.5302531123161316,1.5339313745498657,1.5869903564453125,0.4024236798286438
87,-8.740962028503418,-5.369165420532227,0.10000116378068924,-10.203556060791016,-5.08938455581665,0.5234525203704834,-10.192160606384277,-4.845249652862549,0.5213292837142944,1.5481504201889038,1.5993694067001343,0.37903323769569397
88,-8.739750862121582,-5.369157791137695,0.10000116378068924,-10.218953132629395,-5.086090564727783,0.5139862298965454,-10.205975532531738,-4.842085361480713,0.5093072652816772,1.561905860900879,1.6109474897384644,0.3523505628108978
89,-8.738503456115723,-5.369110107421875,0.10000116378068924,-10.230583190917969,-5.084997177124023,0.5031849145889282,-10.223859786987305,-4.840618133544922,0.49381962418556213,1.5714894533157349,1.6250169277191162,0.32065561413764954
90,-8.737271308898926,-5.369060516357422,0.10000116378068924,-10.243510246276855,-5.082652568817139,0.4908803403377533,-10.242206573486328,-4.838204383850098,0.4768642783164978,1.5822678804397583,1.6397145986557007,0.28753796219825745
91,-8.73608112335205,-5.368999481201172,0.10000116378068924,-10.257136344909668,-5.081025123596191,0.47836676239967346,-10.263054847717285,-4.836880207061768,0.45824676752090454,1.5936431884765625,1.6562426090240479,0.24917370080947876
92,-8.734868049621582,-5.368915557861328,0.10000116378068924,-10.273189544677734,-5.0801496505737305,0.46606168150901794,-10.286039352416992,-4.836884021759033,0.4375920295715332,1.6074261665344238,1.6742632389068604,0.20283816754817963
93,-8.73366641998291,-5.368797302246094,0.10000116378068924,-10.291522979736328,-5.079736709594727,0.4517856240272522,-10.308249473571777,-4.837418556213379,0.4173409342765808,1.6230297088623047,1.691856861114502,0.16194003820419312
94,-5.222407817840576,-5.013027667999268,0.8106189966201782,-10.310463905334473,-5.0793280601501465,0.4341084361076355,-10.330480575561523,-4.837867259979248,0.39619678258895874,5.10239839553833,5.127849102020264,0.3030364513397217
